Company,TypeName,OpSys,Resolution_Width,Resolution_Height,Pixels,IPS,Touchscreen,Inches,Weight,Ram,Memory_SSD,Memory_HDD,Memory_Hybrid,Memory_Flash,Gpu_Nvidia,Gpu_AMD,Gpu_Intel,Gpu_ARM,Cpu_Intel,Cpu_AMD,Cpu_Samsung,Cpu_GHz,Price
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.62,8,0,1024,0,0,1,0,0,0,1,0,0,2.8,58554.72
HP,Ultrabook,Windows 10,1366,768,1049088,0,0,12.5,1.26,4,256,0,0,0,0,0,1,0,1,0,0,2.3,66280.32
Asus,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,15.6,2.3,12,0,2048,0,0,1,0,0,0,1,0,0,2.7,44701.92
Lenovo,Notebook,Windows 7,3840,2160,8294400,0,0,15.6,2.5,16,512,0,0,0,1,0,0,0,1,0,0,2.7,126273.6
Acer,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.8,4,128,0,0,0,0,0,1,0,1,0,0,2.4,33886.08
Razer,Gaming,Windows 10,1920,1080,2073600,0,0,14.0,1.95,16,512,0,0,0,1,0,0,0,1,0,0,2.8,154458.72
Asus,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.0,8,128,0,0,0,0,0,1,0,1,0,0,1.1,31003.632
Dell,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.42,32,1024,1024,0,0,1,0,0,0,1,0,0,2.8,191211.264
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.3,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,125208.0
Toshiba,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.47,16,512,0,0,0,1,0,0,0,1,0,0,2.6,93985.92
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,2.2,8,0,1024,0,0,0,0,1,0,1,0,0,1.6,17529.12
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.7,16,512,0,0,0,0,0,1,0,1,0,0,2.7,122490.72
MSI,Gaming,Windows 10,1920,1080,2073600,1,0,14.0,1.6,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,100752.48
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,128,1024,0,0,1,0,0,0,1,0,0,2.5,58021.92
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.4,4,0,1024,0,0,1,0,0,0,1,0,0,2.8,53226.72
Acer,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.2,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,122490.72
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.62,8,256,0,0,0,1,0,0,0,1,0,0,2.5,52480.8
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.24,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,71341.92
Vero,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.22,4,0,0,0,32,0,0,1,0,1,0,0,1.1,10810.512
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.3,1.37,8,512,0,0,0,0,0,1,0,1,0,0,2.7,104961.6
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,15.6,2.08,8,256,0,0,0,0,1,0,0,1,0,0,2.5,51095.52
Apple,Ultrabook,Mac OS X,2304,1440,3317760,1,0,12.0,0.92,8,0,0,0,512,0,0,1,0,1,0,0,1.2,62071.2
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,3686400,1,1,14.0,1.42,8,256,0,0,0,0,0,1,0,1,0,0,2.5,124142.4
Asus,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.63,4,0,0,0,32,0,0,1,0,1,0,0,1.1,15930.72
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.95,8,128,0,0,0,0,0,1,0,1,0,0,2.5,43156.8
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.9,1.38,8,256,0,0,0,0,0,1,0,1,0,0,2.7,71874.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.0,8,256,0,0,0,0,1,0,0,1,0,0,2.0,39373.92
HP,Workstation,Windows 10,1920,1080,2073600,0,0,15.6,3.14,8,256,0,0,0,1,0,0,0,1,0,0,2.8,110017.872
Asus,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.37,8,256,0,0,0,0,0,1,0,1,0,0,2.5,58554.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.29,8,256,0,0,0,0,0,1,0,1,0,0,2.5,79866.72
Dell,Notebook,Windows 10,3840,2160,8294400,0,1,15.6,2.06,8,256,0,0,0,1,0,0,0,1,0,0,2.5,93186.72
Dell,Netbook,Windows 10,1366,768,1049088,0,0,11.6,1.63,4,128,0,0,0,0,0,1,0,1,0,0,1.1,39640.32
HP,Netbook,Windows 10,1366,768,1049088,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.6,74005.92
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.3,41558.4
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,8,0,2048,0,0,0,1,0,0,0,1,0,2.5,33513.12
Dell,Gaming,Windows 10,3840,2160,8294400,0,0,15.6,2.62,16,512,0,0,0,1,0,0,0,1,0,0,2.8,89457.12
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,4,0,1024,0,0,1,0,0,0,1,0,0,2.5,32447.52
HP,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,3.74,12,0,1024,0,0,0,1,0,0,1,0,0,2.8,93186.72
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.9,16,512,1024,0,0,1,0,0,0,1,0,0,2.8,128671.2
Samsung,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,0.81,8,256,0,0,0,0,0,1,0,1,0,0,2.5,79866.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.98,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,51202.08
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.18,8,256,0,0,0,0,1,0,0,1,0,0,2.5,42081.0768
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.32,8,256,0,0,0,0,0,1,0,1,0,0,2.7,99047.52
Razer,Ultrabook,Windows 10,3840,2160,8294400,1,1,12.5,1.29,16,512,0,0,0,0,0,1,0,1,0,0,2.5,95850.72
HP,Netbook,Chrome OS,1366,768,1049088,0,0,11.6,1.23,4,0,0,0,16,0,0,1,0,1,0,0,1.6,20512.8
Dell,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.36,16,128,1024,0,0,1,0,0,0,1,0,0,2.8,133467.4656
Dell,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.76,4,0,500,0,0,0,0,1,0,1,0,0,2.3,40226.4
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.0,26101.872
Toshiba,Ultrabook,Windows 10,1366,768,1049088,0,0,14.0,1.25,4,128,0,0,0,0,0,1,0,1,0,0,2.5,58075.2
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.13,8,512,0,0,0,0,0,1,0,1,0,0,2.7,133146.72
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.4,8,256,0,0,0,1,0,0,0,1,0,0,2.5,63882.72
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.13,8,0,0,0,256,0,0,1,0,1,0,0,2.5,99900.0
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.75,4,128,0,0,0,0,0,1,0,1,0,0,2.1,26586.72
Asus,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.1,8,256,0,0,0,0,0,1,0,1,0,0,2.5,72354.24
Dell,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.76,4,0,500,0,0,0,0,1,0,1,0,0,2.0,31168.8
Acer,Netbook,Chrome OS,1366,768,1049088,1,0,11.6,1.35,4,0,0,0,32,0,0,1,0,1,0,0,1.6,18914.4
Acer,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.5,8,128,0,0,0,0,0,1,0,1,0,0,2.4,32980.32
Razer,Gaming,Windows 10,3840,2160,8294400,0,1,17.3,3.49,32,512,0,0,0,1,0,0,0,1,0,0,2.9,292986.72
Lenovo,Ultrabook,Windows 10,2560,1440,3686400,1,0,14.0,1.1,16,512,0,0,0,0,0,1,0,1,0,0,2.6,111834.72
Asus,Notebook,Linux,1920,1080,2073600,0,0,15.6,2.1,4,0,1024,0,0,1,0,0,0,1,0,0,2.5,27652.32
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.7,8,256,0,0,0,0,0,1,0,1,0,0,2.3,63190.08
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.32,8,256,0,0,0,0,0,1,0,1,0,0,2.6,87912.0
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,3.21,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,147832.2864
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.9,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,128884.32
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.0,4,0,500,0,0,0,0,1,0,1,0,0,2.4,35644.32
Lenovo,Notebook,Chrome OS,1366,768,1049088,0,0,14.0,1.5,4,0,0,0,16,0,0,1,0,1,0,0,1.6,17316.0
Asus,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.3,8,0,128,0,0,0,0,1,0,1,0,0,2.5,31435.2
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.73,16,512,1024,0,0,1,0,0,0,1,0,0,2.6,95850.72
Dell,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.42,32,512,1024,0,0,1,0,0,0,1,0,0,2.8,163723.5792
HP,Notebook,Windows 10,1600,900,1440000,0,0,17.3,2.63,8,0,1024,0,0,1,0,0,0,1,0,0,2.5,48484.8
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,8,128,0,0,0,0,0,1,0,1,0,0,2.5,38041.3872
HP,Ultrabook,Windows 7,1920,1080,2073600,0,0,14.0,1.54,8,512,0,0,0,0,0,1,0,1,0,0,2.5,99633.6
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.18,4,256,0,0,0,0,1,0,0,1,0,0,2.7,39373.92
HP,2 in 1 Convertible,Chrome OS,1366,768,1049088,0,1,11.6,1.4,4,0,0,0,32,0,0,1,0,1,0,0,1.1,32767.2
Asus,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.45,8,512,0,0,0,1,0,0,0,1,0,0,2.3,54665.28
HP,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.28,8,256,0,0,0,0,0,1,0,1,0,0,2.5,121318.56
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.54,8,512,0,0,0,0,0,1,0,1,0,0,2.5,78215.04
HP,Notebook,No OS,1366,768,1049088,0,0,15.6,1.86,4,128,0,0,0,0,0,1,0,1,0,0,1.6,15930.72
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.1,16,128,1024,0,0,1,0,0,0,1,0,0,2.8,101178.72
Dell,Notebook,Linux,1920,1080,2073600,0,0,17.3,2.83,8,0,1024,0,0,0,1,0,0,1,0,0,2.7,46087.2
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.96,8,256,0,0,0,1,0,0,0,1,0,0,2.8,101391.84
Asus,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.3,8,256,0,0,0,1,0,0,0,1,0,0,2.7,41931.36
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.9,8,128,0,0,0,0,0,1,0,1,0,0,2.5,50349.6
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.0,4,0,1024,0,0,0,0,1,0,1,0,0,1.1,23922.72
HP,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.28,8,256,0,0,0,0,0,1,0,1,0,0,2.8,136343.52
Dell,Notebook,Windows 10,1920,1080,2073600,0,1,13.3,1.62,8,0,1024,0,0,0,0,1,0,1,0,0,2.3,34578.72
Lenovo,Notebook,No OS,1920,1080,2073600,0,0,15.6,2.2,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,24988.32
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.3,8,0,1024,0,0,0,0,1,0,1,0,0,2.5,45323.1648
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.84,8,256,0,0,0,0,1,0,0,1,0,0,2.6,71874.72
Toshiba,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.05,4,128,0,0,0,0,0,1,0,1,0,0,2.5,68464.8
Lenovo,Gaming,No OS,1920,1080,2073600,1,0,15.6,2.5,8,0,1024,0,0,1,0,0,0,1,0,0,2.5,54185.76
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.29,16,512,0,0,0,0,0,1,0,1,0,0,2.5,119347.2
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.07,4,0,500,0,0,0,0,1,0,1,0,0,2.3,48484.8
Toshiba,Ultrabook,Windows 10,1366,768,1049088,0,0,13.3,1.2,8,256,0,0,0,0,0,1,0,1,0,0,2.3,58341.6
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.3,1.37,8,256,0,0,0,0,0,1,0,1,0,0,2.7,103896.0
Acer,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.56,8,256,0,0,0,0,0,1,0,1,0,0,2.5,48058.56
Dell,Workstation,Windows 10,1920,1080,2073600,0,0,15.6,2.23,8,0,1024,0,0,1,0,0,0,1,0,0,2.8,94731.84
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.38,4,0,500,0,0,0,0,1,0,1,0,0,2.5,56210.4
Lenovo,Notebook,No OS,1920,1080,2073600,0,0,15.6,2.2,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,25521.12
Toshiba,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.0,8,256,0,0,0,0,0,1,0,1,0,0,2.7,73952.64
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,13.3,1.44,4,180,0,0,0,0,0,1,0,1,0,0,2.4,39160.8
Samsung,Ultrabook,Windows 10,1920,1080,2073600,0,0,15.0,1.23,16,256,0,0,0,1,0,0,0,1,0,0,2.7,98514.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,12.5,1.6,8,256,0,0,0,0,0,1,0,1,0,0,2.8,90043.2
Asus,Notebook,Linux,1366,768,1049088,0,0,15.6,2.0,4,0,1024,0,0,0,0,1,0,1,0,0,1.1,21258.1872
Xiaomi,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.28,8,256,0,0,0,1,0,0,0,1,0,0,2.3,49816.8
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.18,4,128,1024,0,0,1,0,0,0,1,0,0,2.5,48618.0
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,4,256,0,0,0,0,0,1,0,1,0,0,2.5,44701.92
HP,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.28,4,256,0,0,0,0,0,1,0,1,0,0,2.5,90576.0
HP,2 in 1 Convertible,Windows 10,1366,768,1049088,0,1,15.6,2.3,4,0,500,0,0,0,0,1,0,1,0,0,2.5,36486.144
Asus,Notebook,Windows 10,1366,768,1049088,0,0,14.1,1.65,4,0,0,0,32,0,0,1,0,1,0,0,1.1,18541.44
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.2,8,0,1024,0,0,1,0,0,0,1,0,0,2.5,35644.32
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,19660.32
HP,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.28,4,256,0,0,0,0,0,1,0,1,0,0,2.5,95850.72
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,24279.696
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.2,12,128,1024,0,0,1,0,0,0,1,0,0,2.5,72988.272
Acer,Netbook,Chrome OS,1366,768,1049088,1,0,11.6,1.25,4,0,0,0,32,0,0,1,0,1,0,0,1.6,15824.16
Lenovo,Notebook,Windows 10,1600,900,1440000,0,0,17.3,2.8,4,0,500,0,0,0,1,0,0,0,1,0,2.2,20193.12
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.95,4,128,0,0,0,0,0,1,0,1,0,0,2.5,67399.2
HP,2 in 1 Convertible,Windows 10,3200,1800,5760000,0,1,13.3,1.42,16,256,0,0,0,0,0,1,0,1,0,0,2.7,74538.72
Samsung,Ultrabook,Windows 10,1920,1080,2073600,0,0,15.0,1.17,8,256,0,0,0,0,0,1,0,1,0,0,2.7,90522.72
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.32,8,256,0,0,0,0,0,1,0,1,0,0,2.5,95850.72
MSI,Gaming,Windows 10,3840,2160,8294400,1,0,17.3,2.43,16,512,2048,0,0,1,0,0,0,1,0,0,2.6,141138.72
Toshiba,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.05,8,256,0,0,0,0,0,1,0,1,0,0,2.5,78588.0
Dell,Gaming,Linux,1920,1080,2073600,0,0,15.6,2.62,8,0,1024,0,0,1,0,0,0,1,0,0,2.8,49497.12
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,47952.0
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,32713.92
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.9,8,0,500,0,0,0,0,1,0,1,0,0,2.6,49816.8
Dell,2 in 1 Convertible,Windows 10,3200,1800,5760000,0,1,13.3,1.24,8,512,0,0,0,0,0,1,0,1,0,0,1.3,107257.968
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,3.58,32,512,0,0,0,1,0,0,0,1,0,0,2.7,68145.12
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.22,16,256,0,0,0,0,0,1,0,1,0,0,1.3,87858.72
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.13,8,0,0,0,256,0,0,1,0,1,0,0,2.7,109170.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,1.95,8,512,0,0,0,0,0,1,0,1,0,0,2.5,104588.1072
LG,Ultrabook,Windows 10,1920,1080,2073600,1,1,15.6,1.08,16,512,0,0,0,0,0,1,0,1,0,0,2.7,111834.72
HP,Netbook,Windows 10,1920,1080,2073600,0,0,12.5,1.26,8,512,0,0,0,0,0,1,0,1,0,0,2.7,79014.24
Acer,Notebook,Chrome OS,1920,1080,2073600,1,0,15.6,2.2,4,0,0,0,16,0,0,1,0,1,0,0,1.5,19127.52
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.6,8,128,1024,0,0,1,0,0,0,1,0,0,2.3,42037.92
LG,Ultrabook,Windows 10,1920,1080,2073600,1,1,14.0,0.98,8,512,0,0,0,0,0,1,0,1,0,0,2.7,101178.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.6,8,256,0,0,0,0,0,1,0,1,0,0,2.8,64202.4
HP,Ultrabook,Windows 10,3840,2160,8294400,0,1,12.5,1.09,8,240,0,0,0,0,0,1,0,1,0,0,1.2,165168.0
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.2,6,256,0,0,0,1,0,0,0,1,0,0,2.7,42037.92
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,8,256,0,0,0,1,0,0,0,1,0,0,2.7,54291.7872
Acer,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,4,0,1024,0,0,0,0,1,0,1,0,0,2.4,26586.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.44,4,128,0,0,0,0,0,1,0,1,0,0,2.5,46939.68
HP,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.49,8,256,0,0,0,0,0,1,0,1,0,0,2.5,51148.8
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.7,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,85194.72
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.6,16,128,1024,0,0,1,0,0,0,1,0,0,2.8,71874.72
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,128,1024,0,0,1,0,0,0,1,0,0,2.5,59668.8048
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,1,0,0,1,0,0,2.5,36496.2672
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,15.6,1.84,8,256,0,0,0,0,1,0,0,1,0,0,2.5,69103.6272
HP,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.39,8,256,0,0,0,0,0,1,0,1,0,0,2.7,61218.72
Toshiba,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.4,16,256,0,0,0,1,0,0,0,1,0,0,2.6,105228.0
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.3,1.37,8,512,0,0,0,0,0,1,0,1,0,0,2.5,97236.0
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.95,4,0,500,0,0,0,0,1,0,1,0,0,2.3,38889.072
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,12.5,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.7,87912.0
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.31,8,256,0,0,0,0,0,1,0,1,0,0,2.3,62071.2
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,0,1,0,1,0,0,2.5,37725.4368
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.95,4,0,500,0,0,0,0,1,0,1,0,0,2.3,61218.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,1024,0,0,0,0,1,0,1,0,0,1.1,16463.52
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,12.5,1.26,4,0,500,0,0,0,0,1,0,1,0,0,2.3,84129.12
HP,Notebook,No OS,1366,768,1049088,0,0,15.6,1.86,4,0,1024,0,0,0,0,1,0,1,0,0,1.6,15392.592
Lenovo,2 in 1 Convertible,Windows 10,3200,1800,5760000,1,1,13.3,1.3,16,1024,0,0,0,0,0,1,0,1,0,0,2.2,95850.72
Toshiba,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.47,4,128,0,0,0,0,0,1,0,1,0,0,2.3,58874.4
HP,Netbook,Windows 10,1920,1080,2073600,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.3,88924.32
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,29762.208
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,63882.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.5,87325.92
Dell,Gaming,Windows 10,2560,1440,3686400,0,0,17.3,4.36,16,512,1024,0,0,1,0,0,0,1,0,0,2.7,146946.24
HP,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,2.75,8,128,1024,0,0,1,0,0,0,1,0,0,2.3,74538.72
Asus,Notebook,Windows 10,1600,900,1440000,0,0,17.3,2.8,4,0,1024,0,0,1,0,0,0,1,0,0,1.6,28238.4
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.23,4,0,500,0,0,0,0,1,0,1,0,0,2.5,32980.32
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,8,256,0,0,0,0,0,1,0,1,0,0,2.3,59620.32
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,11.3,1.1,8,256,0,0,0,0,0,1,0,1,0,0,1.2,69210.72
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.5,16,512,1024,0,0,0,1,0,0,0,1,0,2.1,53226.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,1,12.5,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.5,78438.816
Lenovo,Notebook,No OS,1920,1080,2073600,0,0,15.6,2.2,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,36496.8
Dell,Notebook,Windows 10,1600,900,1440000,0,0,17.3,2.36,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,35111.52
Acer,Notebook,Chrome OS,1366,768,1049088,0,0,14.0,1.68,4,0,0,0,32,0,0,1,0,1,0,0,1.6,18594.72
HP,Workstation,Windows 10,1920,1080,2073600,1,0,15.6,2.0,8,8,0,0,0,1,0,0,0,1,0,0,2.7,119826.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.8,94572.0
Toshiba,Notebook,Windows 7,1920,1080,2073600,0,0,13.3,1.2,8,256,0,0,0,0,0,1,0,1,0,0,2.3,77788.8
Asus,2 in 1 Convertible,Chrome OS,1920,1080,2073600,0,0,12.5,1.2,8,0,0,0,64,0,0,1,0,1,0,0,1.2,61751.52
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.7,8,256,0,0,0,0,0,1,0,1,0,0,2.6,79333.3872
Dell,Gaming,Windows 10,3840,2160,8294400,1,0,17.3,4.36,16,512,1024,0,0,1,0,0,0,1,0,0,2.8,168045.12
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.24,8,256,0,0,0,0,0,1,0,1,0,0,1.2,101178.72
HP,2 in 1 Convertible,Windows 10,1366,768,1049088,0,1,11.6,1.45,4,256,0,0,0,0,0,1,0,1,0,0,1.1,41292.0
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,0,13.3,1.3,8,256,0,0,0,0,0,1,0,1,0,0,2.5,67559.04
Acer,2 in 1 Convertible,Chrome OS,1366,768,1049088,1,1,11.6,1.25,4,0,0,0,32,0,0,1,0,1,0,0,1.6,20725.92
Toshiba,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.2,8,256,0,0,0,0,0,1,0,1,0,0,2.4,81784.8
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,0,12.5,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.6,93772.8
Acer,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,12,128,1024,0,0,1,0,0,0,1,0,0,2.5,53759.52
Toshiba,Ultrabook,Windows 10,1920,1080,2073600,0,1,12.5,1.1,8,512,0,0,0,0,0,1,0,1,0,0,2.7,95371.2
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,8,0,1024,0,0,1,0,0,0,1,0,0,2.5,45101.52
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.25,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,24808.2336
